pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_鲜,prodPcat_海水鱼
2022-08-16,22.5,228,1,8,-0.7055836101071774,-0.70862667826446,22.5,22.5,22.0,20.0,22.35,True,True
2022-08-17,22.5,229,2,8,-0.7176769136759615,-0.6963762255968726,22.5,22.5,22.0,20.0,22.366666666666667,True,True
2022-08-18,22.5,230,3,8,-0.7295575540864876,-0.6839194216246105,22.5,22.5,22.0,20.0,22.383333333333333,True,True
2022-08-19,22.5,231,4,8,-0.7412220108485957,-0.6712599575675315,22.5,22.5,22.0,20.0,22.4,True,True
2022-08-20,22.5,232,5,8,-0.7526668275320083,-0.6584015846980489,22.5,22.5,22.0,20.0,22.416666666666668,True,True
2022-08-21,22.5,233,6,8,-0.7638886127905429,-0.64534811322955,22.5,22.5,22.0,20.0,22.433333333333334,True,True
2022-08-22,22.5,234,0,8,-0.7748840413670406,-0.6321034111873488,22.5,22.5,22.0,20.0,22.45,True,True
2022-08-23,22.5,235,1,8,-0.7856498550787144,-0.6186714032625032,22.5,22.5,22.0,20.0,22.466666666666665,True,True
2022-08-24,22.5,236,2,8,-0.7961828637826154,-0.6050560696488494,22.5,22.5,22.0,20.0,22.483333333333334,True,True
2022-08-25,23.0,237,3,8,-0.8064799463209447,-0.5912614448635782,22.5,22.5,22.0,20.0,22.516666666666666,True,True
2022-08-26,23.5,238,4,8,-0.8165380514459157,-0.5772916165517278,23.0,22.5,22.5,20.0,22.55,True,True
2022-08-27,23.5,239,5,8,-0.8263541987239094,-0.5631507242749187,23.5,22.5,22.5,20.0,22.583333333333332,True,True
2022-08-28,23.5,240,6,8,-0.8359254794186365,-0.5488429582847199,23.5,22.5,22.5,20.0,22.616666666666667,True,True
2022-08-29,23.5,241,0,8,-0.8452490573530634,-0.5343725582809785,23.5,22.5,22.5,20.0,22.65,True,True
2022-08-30,23.5,242,1,8,-0.8543221697498269,-0.5197438121555157,23.5,22.5,22.5,20.0,22.683333333333334,True,True
2022-08-31,23.5,243,2,8,-0.8631421280499115,-0.5049610547215202,23.5,22.5,22.5,20.0,22.716666666666665,True,True
2022-09-01,23.5,244,3,9,-0.8717063187093217,-0.4900286664290594,23.5,23.0,22.5,20.0,22.75,True,True
2022-09-02,23.5,245,4,9,-0.8800122039735356,-0.4749510720670502,23.5,23.5,22.5,20.0,22.783333333333335,True,True
2022-09-03,23.5,246,5,9,-0.888057322629493,-0.4597327394521046,23.5,23.5,22.5,20.0,22.816666666666666,True,True
2022-09-04,23.5,247,6,9,-0.8958392907349089,-0.4443781781046134,23.5,23.5,22.5,20.0,22.85,True,True
2022-09-05,23.5,248,0,9,-0.9033558023246842,-0.4288919379124841,23.5,23.5,22.5,20.0,22.883333333333333,True,True
2022-09-06,23.5,249,1,9,-0.9106046300942162,-0.41327860778290443,23.5,23.5,22.5,20.0,22.916666666666668,True,True
2022-09-07,23.5,250,2,9,-0.9175836260593934,-0.3975428142825566,23.5,23.5,22.5,20.0,22.95,True,True
2022-09-08,23.5,251,3,9,-0.9242907221930934,-0.3816892202666586,23.5,23.5,22.5,20.0,22.983333333333334,True,True
2022-09-09,23.5,252,4,9,-0.9307239310379793,-0.3657225234972692,23.5,23.5,22.5,20.0,23.016666666666666,True,True
2022-09-10,23.5,253,5,9,-0.9368813462954315,-0.34964745525122826,23.5,23.5,22.5,20.0,23.05,True,True
2022-09-11,23.5,254,6,9,-0.9427611433904206,-0.33346877891818705,23.5,23.5,22.5,20.0,23.083333333333332,True,True
2022-09-12,23.5,255,0,9,-0.9483615800121716,-0.31719128858910595,23.5,23.5,22.5,20.0,23.116666666666667,True,True
2022-09-13,23.5,256,1,9,-0.9536809966304455,-0.300819807635668,23.5,23.5,22.5,20.0,23.15,True,True
2022-09-14,23.5,257,2,9,-0.9587178169872964,-0.2843591872810036,23.5,23.5,22.5,20.0,23.183333333333334,True,True
2022-09-15,23.5,258,3,9,-0.9634705485641486,-0.26781430516217486,23.5,23.5,22.5,20.0,23.216666666666665,True,True
2022-09-16,23.5,259,4,9,-0.9679377830240642,-0.25119006388481957,23.5,23.5,22.5,20.0,23.25,True,True
2022-09-17,23.5,260,5,9,-0.9721181966290612,-0.23449138957041052,23.5,23.5,22.5,20.0,23.283333333333335,True,True
2022-09-18,23.5,261,6,9,-0.9760105506323682,-0.21772323039653224,23.5,23.5,22.5,20.0,23.316666666666666,True,True
2022-09-19,23.5,262,0,9,-0.9796136916454901,-0.20089055513063528,23.5,23.5,22.5,20.0,23.35,True,True
2022-09-20,23.5,263,1,9,-0.9829265519799822,-0.18399835165767986,23.5,23.5,22.5,20.0,23.383333333333333,True,True
2022-09-21,23.5,264,2,9,-0.9859481499638303,-0.1670516255021195,23.5,23.5,22.5,20.0,23.416666666666668,True,True
2022-09-22,23.5,265,3,9,-0.9886775902323404,-0.15005539834465262,23.5,23.5,22.5,20.0,23.45,True,True
2022-09-23,23.5,266,4,9,-0.9911140639934546,-0.13301470653419636,23.5,23.5,22.5,20.0,23.483333333333334,True,True
2022-09-24,23.5,267,5,9,-0.9932568492674143,-0.11593459959550066,23.5,23.5,23.0,20.0,23.5,True,True
2022-09-25,23.5,268,6,9,-0.9951053111006974,-0.09882013873287211,23.5,23.5,23.5,20.0,23.5,True,True
2022-09-26,23.5,269,0,9,-0.99665890175417,-0.08167639533042288,23.5,23.5,23.5,20.0,23.5,True,True
2022-09-27,23.5,270,1,9,-0.9979171608653922,-0.06450844944931625,23.5,23.5,23.5,20.0,23.5,True,True
2022-09-28,23.5,271,2,9,-0.9988797155850335,-0.04732138832243232,23.5,23.5,23.5,20.0,23.5,True,True
2022-09-29,23.5,272,3,9,-0.9995462806873573,-0.03012030484690836,23.5,23.5,23.5,20.0,23.5,True,True
2022-09-30,23.5,273,4,9,-0.9999166586547379,-0.012910296075008843,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-01,23.5,274,5,10,-0.9999907397361901,0.004303538296243821,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-02,23.5,275,6,10,-0.9997685019798909,0.021516097436222233,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-03,23.5,276,0,10,-0.9992500112396835,0.03872228089217399,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-04,23.5,277,1,10,-0.9984354211555643,0.05591699010060302,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-05,23.5,278,2,10,-0.9973249731081555,0.07309512989807776,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-06,23.5,279,3,10,-0.9959189961471792,0.0902516100310407,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-07,23.5,280,4,10,-0.994217906893952,0.10738134666416306,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-08,23.5,281,5,10,-0.9922222094179324,0.12447926388678869,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-09,23.5,282,6,10,-0.989932495087353,0.141540295217043,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-10,23.5,283,0,10,-0.9873494423939864,0.15855938510313475,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-11,23.5,284,1,10,-0.9844738167520923,0.17553149042142777,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-12,23.5,285,2,10,-0.9813064702716093,0.19245158197082995,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-13,23.5,286,3,10,-0.9778483415056567,0.20931464596304888,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-14,23.5,287,4,10,-0.9741004551724206,0.22611568550828803,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-15,23.5,288,5,10,-0.970063921851507,0.2428497220959358,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-16,23.5,289,6,10,-0.965739937654855,0.25951179706979943,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-17,23.5,290,0,10,-0.9611297838723007,0.27609697309746883,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-18,23.5,291,1,10,-0.9562348265919058,0.2926003356333479,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-19,23.5,292,2,10,-0.9510565162951536,0.30901699437494723,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-20,23.5,293,3,10,-0.9455963874271428,0.3253420847119795,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-21,23.5,294,4,10,-0.9398560579418953,0.341570769167856,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-22,23.5,295,5,10,-0.9338372288229252,0.35769823883312546,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-23,23.5,296,6,10,-0.9275416835791965,0.3737197147904692,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-24,23.5,297,0,10,-0.9209712877166347,0.38963044953078774,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-25,23.5,298,1,10,-0.9141279881853337,0.4054257283599973,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-26,23.5,299,2,10,-0.9070138128026362,0.42110087079608916,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-27,23.5,300,3,10,-0.8996308696522434,0.4366512319560638,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-28,23.5,301,4,10,-0.8919813464595487,0.45207220393230374,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-29,23.5,302,5,10,-0.8840675099433637,0.46735921715800205,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-30,23.5,303,6,10,-0.8758917051442433,0.48250774176121763,23.5,23.5,23.5,20.0,23.5,True,True
2022-10-31,23.5,304,0,10,-0.8674563547295971,0.4975132889071803,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-01,23.5,305,1,11,-0.858763958275803,0.5123714121284235,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-02,23.5,306,2,11,-0.8498170915275277,0.5270777086423724,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-03,23.5,307,3,11,-0.8406184056344783,0.5416278206559811,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-04,23.5,308,4,11,-0.8311706263658079,0.5560174366570446,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-05,23.5,309,5,11,-0.8214765533024145,0.5702422926917867,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-06,23.5,310,6,11,-0.8115390590073611,0.5842981736283683,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-07,23.5,311,0,11,-0.801361088174677,0.5981809144059158,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-08,23.5,312,1,11,-0.7909456567567774,0.6118864012687242,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-09,23.5,313,2,11,-0.780295851070776,0.6254105729852457,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-10,23.5,314,3,11,-0.7694148268839381,0.6387494220515268,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-11,23.5,315,4,11,-0.7583058084785625,0.6518989958787125,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-12,23.5,316,5,11,-0.7469720876965551,0.6648553979642866,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-13,23.5,317,6,11,-0.7354170229639858,0.6776147890466887,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-14,23.5,318,0,11,-0.7236440382959124,0.690173388242972,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-15,23.5,319,1,11,-0.711656622281775,0.7025274741691566,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-16,23.5,320,2,11,-0.6994583270516471,0.7146733860429608,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-17,23.5,321,3,11,-0.6870527672236675,0.7266075247685652,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-18,23.5,322,4,11,-0.6744436188329457,0.7383263540031063,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-19,23.5,323,5,11,-0.661634618242279,0.749826401204568,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-20,23.5,324,6,11,-0.6486295610349818,0.7611042586607742,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-21,23.5,325,0,11,-0.6354323008901775,0.7721565844991641,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-22,23.5,326,1,11,-0.622046748440868,0.7829801036770624,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-23,23.5,327,2,11,-0.6084768701151264,0.7935716089521472,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-24,23.5,328,3,11,-0.594726686960764,0.8039279618328208,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-25,23.5,329,4,11,-0.5808002734538013,0.8140460935082175,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-26,23.5,330,5,11,-0.5667017562911184,0.8239230057575536,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-27,23.5,331,6,11,-0.5524353131676203,0.8335557718385695,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-28,23.5,332,0,11,-0.5380051715382992,0.8429415373547832,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-29,23.5,333,1,11,-0.5234156073655503,0.8520775211013093,23.5,23.5,23.5,20.0,23.5,True,True
2022-11-30,23.5,334,2,11,-0.5086709438521042,0.8609610158889945,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-01,23.5,335,3,12,-0.49377555015997737,0.8695893893466109,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-02,23.5,336,4,12,-0.4787338401157883,0.8779600847008883,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-03,23.5,337,5,12,-0.4635502709028512,0.8860706215341378,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-04,23.5,338,6,12,-0.4482293417404106,0.893918596519257,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-05,23.5,339,0,12,-0.4327755925504317,0.9015016841318838,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-06,23.5,340,1,12,-0.41719360261231697,0.9088176373395028,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-07,23.5,341,2,12,-0.4014879892059737,0.9158642882672868,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-08,23.5,342,3,12,-0.38566340624360745,0.9226395488404875,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-09,23.5,343,4,12,-0.3697245428906732,0.9291414114031743,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-10,23.5,344,5,12,-0.3536761221763721,0.935367949313148,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-11,23.5,345,6,12,-0.33752289959411347,0.941317317512847,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-12,23.5,346,0,12,-0.32126966169236515,0.9469877530760751,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-13,23.5,347,1,12,-0.3049212246562894,0.9523775757303973,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-14,23.5,348,2,12,-0.2884824328806098,0.9574851883550389,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-15,23.5,349,3,12,-0.27195815753410524,0.9623090774541487,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-16,23.5,350,4,12,-0.2553532951161881,0.9668478136052773,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-17,23.5,351,5,12,-0.23867276600594997,0.9711000518829505,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-18,23.5,352,6,12,-0.22192151300416674,0.9750645322571945,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-19,23.5,353,0,12,-0.20510449986861926,0.9787400799669153,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-20,23.5,354,1,12,-0.1882267098432439,0.9821256058680006,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-21,23.5,355,2,12,-0.1712931441814778,0.9852201067560606,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-22,23.5,356,3,12,-0.154308820664281,0.9880226656636976,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-23,23.5,357,4,12,-0.13727877211326517,0.9905324521322227,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-24,23.5,358,5,12,-0.12020804489935275,0.9927487224577402,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-25,23.5,359,6,12,-0.10310169744743544,0.9946708199115211,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-26,23.5,360,0,12,-0.0859647987374467,0.9962981749346077,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-27,23.5,361,1,12,-0.06880242680232064,0.9976303053065857,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-28,23.5,362,2,12,-0.05161966722325418,0.9986668162884759,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-29,23.5,363,3,12,-0.034421611622745804,0.9994074007397048,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-30,23.5,364,4,12,-0.01721335615583528,0.9998518392091162,23.5,23.5,23.5,20.0,23.5,True,True
2022-12-31,23.5,365,5,12,6.432490598706546e-16,1.0,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-01,23.5,1,6,1,0.017213356155834685,0.9998518392091162,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-02,23.5,2,0,1,0.03442161162274574,0.9994074007397048,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-03,23.5,3,1,1,0.051619667223253764,0.998666816288476,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-04,23.5,4,2,1,0.06880242680231986,0.9976303053065857,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-05,23.5,5,3,1,0.08596479873744647,0.9962981749346078,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-06,23.5,6,4,1,0.10310169744743485,0.9946708199115211,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-07,23.5,7,5,1,0.1202080448993527,0.9927487224577402,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-08,23.5,8,6,1,0.13727877211326478,0.9905324521322229,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-09,23.5,9,0,1,0.15430882066428117,0.9880226656636976,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-10,23.5,10,1,1,0.1712931441814776,0.9852201067560606,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-11,23.5,11,2,1,0.1882267098432442,0.9821256058680006,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-12,23.5,12,3,1,0.2051044998686192,0.9787400799669153,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-13,23.5,13,4,1,0.2219215130041655,0.9750645322571948,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-14,23.5,14,5,1,0.2386727660059501,0.9711000518829505,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-15,23.5,15,6,1,0.255353295116187,0.9668478136052775,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-16,23.5,16,0,1,0.2719581575341055,0.9623090774541486,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-17,23.5,17,1,1,0.288482432880609,0.9574851883550393,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-18,23.5,18,2,1,0.30492122465628907,0.9523775757303974,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-19,23.5,19,3,1,0.3212696616923644,0.9469877530760753,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-20,23.5,20,4,1,0.3375228995941133,0.9413173175128471,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-21,23.5,21,5,1,0.3536761221763716,0.9353679493131483,23.5,23.5,23.5,20.0,23.5,True,True
2023-01-22,23.5,22,6,1,0.3697245428906731,0.9291414114031743,23.5,23.5,23.5,20.044776119402986,23.5,True,True
2023-01-23,23.5,23,0,1,0.38566340624360707,0.9226395488404876,23.5,23.5,23.5,20.08955223880597,23.5,True,True
2023-01-24,23.5,24,1,1,0.401487989205973,0.9158642882672872,23.5,23.5,23.5,20.134328358208954,23.5,True,True
2023-01-25,23.5,25,2,1,0.4171936026123168,0.9088176373395029,23.5,23.5,23.5,20.17910447761194,23.5,True,True
2023-01-26,23.5,26,3,1,0.4327755925504312,0.901501684131884,23.5,23.5,23.5,20.223880597014926,23.5,True,True
2023-01-27,23.5,27,4,1,0.4482293417404106,0.893918596519257,23.5,23.5,23.5,20.26865671641791,23.5,True,True
2023-01-28,23.5,28,5,1,0.4635502709028509,0.886070621534138,23.5,23.5,23.5,20.313432835820894,23.5,True,True
2023-01-29,23.5,29,6,1,0.47873384011578846,0.8779600847008882,23.5,23.5,23.5,20.35820895522388,23.5,True,True
2023-01-30,23.5,30,0,1,0.49377555015997715,0.869589389346611,23.5,23.5,23.5,20.402985074626866,23.5,True,True
2023-01-31,23.5,31,1,1,0.5086709438521044,0.8609610158889943,23.5,23.5,23.5,20.44776119402985,23.5,True,True
2023-02-01,23.5,32,2,2,0.5234156073655503,0.8520775211013093,23.5,23.5,23.5,20.492537313432837,23.5,True,True
2023-02-02,23.5,33,3,2,0.5380051715382996,0.8429415373547828,23.5,23.5,23.5,20.53731343283582,23.5,True,True
2023-02-03,23.5,34,4,2,0.5524353131676196,0.8335557718385699,23.5,23.5,23.5,20.582089552238806,23.5,True,True
2023-02-04,23.5,35,5,2,0.5667017562911176,0.8239230057575542,23.5,23.5,23.5,20.62686567164179,23.5,True,True
2023-02-05,23.5,36,6,2,0.5808002734538009,0.8140460935082178,23.5,23.5,23.5,20.671641791044777,23.5,True,True
2023-02-06,23.5,37,0,2,0.5947266869607634,0.8039279618328213,23.5,23.5,23.5,20.71641791044776,23.5,True,True
2023-02-07,23.5,38,1,2,0.6084768701151261,0.7935716089521474,23.5,23.5,23.5,20.761194029850746,23.5,True,True
2023-02-08,23.5,39,2,2,0.6220467484408675,0.7829801036770629,23.5,23.5,23.5,20.80597014925373,23.5,True,True
2023-02-09,23.5,40,3,2,0.6354323008901774,0.7721565844991642,23.5,23.5,23.5,20.850746268656717,23.5,True,True
2023-02-10,23.5,41,4,2,0.6486295610349814,0.7611042586607747,23.5,23.5,23.5,20.895522388059703,23.5,True,True
2023-02-11,23.5,42,5,2,0.6616346182422783,0.7498264012045686,23.5,23.5,23.5,20.940298507462686,23.5,True,True
2023-02-12,23.5,43,6,2,0.6744436188329455,0.7383263540031065,23.5,23.5,23.5,20.98507462686567,23.5,True,True
2023-02-13,23.5,44,0,2,0.6870527672236669,0.7266075247685656,23.5,23.5,23.5,21.029850746268657,23.5,True,True
2023-02-14,23.5,45,1,2,0.699458327051647,0.7146733860429609,23.5,23.5,23.5,21.074626865671643,23.5,True,True
2023-02-15,23.5,46,2,2,0.7116566222817746,0.7025274741691571,23.5,23.5,23.5,21.119402985074625,23.5,True,True
2023-02-16,23.5,47,3,2,0.7236440382959124,0.6901733882429719,23.5,23.5,23.5,21.16417910447761,23.5,True,True
