pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_标桂,prodPcat_淡水鱼
2023-01-29,37.0,29,6,1,0.47873384011578846,0.8779600847008882,37.0,34.666666666666664,31.5,45.5,33.53333333333333,True,True
2023-01-30,34.5,30,0,1,0.49377555015997715,0.869589389346611,37.0,35.05555555555556,31.5,45.44444444444444,33.63333333333333,True,True
2023-01-31,34.5,31,1,1,0.5086709438521044,0.8609610158889943,34.5,35.44444444444444,31.5,45.388888888888886,33.733333333333334,True,True
2023-02-01,33.0,32,2,2,0.5234156073655503,0.8520775211013093,34.5,35.833333333333336,31.5,45.333333333333336,33.78333333333333,True,True
2023-02-02,33.0,33,3,2,0.5380051715382996,0.8429415373547828,33.0,36.22222222222222,31.5,45.27777777777778,33.833333333333336,True,True
2023-02-03,33.0,34,4,2,0.5524353131676196,0.8335557718385699,33.0,36.611111111111114,31.5,45.22222222222222,33.88333333333333,True,True
2023-02-04,33.0,35,5,2,0.5667017562911176,0.8239230057575542,33.0,37.0,31.5,45.166666666666664,33.93333333333333,True,True
2023-02-05,33.0,36,6,2,0.5808002734538009,0.8140460935082178,33.0,37.0,31.5,45.111111111111114,33.983333333333334,True,True
2023-02-06,33.0,37,0,2,0.5947266869607634,0.8039279618328213,33.0,34.5,31.5,45.05555555555556,34.03333333333333,True,True
2023-02-07,32.5,38,1,2,0.6084768701151261,0.7935716089521474,33.0,34.5,31.5,45.0,34.06666666666667,True,True
2023-02-08,32.5,39,2,2,0.6220467484408675,0.7829801036770629,32.5,33.0,32.5,45.0,34.06666666666667,True,True
2023-02-09,32.5,40,3,2,0.6354323008901774,0.7721565844991642,32.5,33.0,32.5,45.0,34.06666666666667,True,True
2023-02-10,32.5,41,4,2,0.6486295610349814,0.7611042586607747,32.5,33.0,33.5,42.0,34.03333333333333,True,True
2023-02-11,32.5,42,5,2,0.6616346182422783,0.7498264012045686,32.5,33.0,33.5,42.0,34.0,True,True
2023-02-12,32.5,43,6,2,0.6744436188329455,0.7383263540031065,32.5,33.0,33.5,42.0,33.96666666666667,True,True
2023-02-13,32.5,44,0,2,0.6870527672236669,0.7266075247685656,32.5,33.0,33.5,42.0,33.93333333333333,True,True
2023-02-14,32.5,45,1,2,0.699458327051647,0.7146733860429609,32.5,32.5,33.5,42.0,33.9,True,True
2023-02-15,32.5,46,2,2,0.7116566222817746,0.7025274741691571,32.5,32.5,33.5,39.0,33.86666666666667,True,True
2023-02-16,32.5,47,3,2,0.7236440382959124,0.6901733882429719,32.5,32.5,33.5,39.0,33.833333333333336,True,True
2023-02-17,32.5,48,4,2,0.7354170229639855,0.6776147890466889,32.5,32.5,33.5,39.0,33.8,True,True
2023-02-18,33.5,49,5,2,0.7469720876965552,0.6648553979642865,32.5,32.5,33.5,39.0,33.8,True,True
2023-02-19,34.5,50,6,2,0.7583058084785624,0.6518989958787126,33.5,32.5,33.888888888888886,39.0,33.82037037037037,True,True
2023-02-20,34.5,51,0,2,0.7694148268839378,0.6387494220515272,34.5,32.5,34.27777777777778,39.0,33.827777777777776,True,True
2023-02-21,34.5,52,1,2,0.7802958510707755,0.6254105729852463,34.5,32.5,34.666666666666664,39.0,33.82222222222222,True,True
2023-02-22,34.5,53,2,2,0.7909456567567772,0.6118864012687243,34.5,32.5,35.05555555555556,39.0,33.803703703703704,True,True
2023-02-23,34.5,54,3,2,0.8013610881746766,0.5981809144059165,34.5,32.5,35.44444444444444,39.0,33.77222222222222,True,True
2023-02-24,34.5,55,4,2,0.8115390590073611,0.5842981736283684,34.5,32.5,35.833333333333336,39.0,33.72777777777778,True,True
2023-02-25,34.0,56,5,2,0.8214765533024142,0.5702422926917871,34.5,33.5,36.22222222222222,38.5,33.653703703703705,True,True
2023-02-26,33.5,57,6,2,0.8311706263658079,0.5560174366570446,34.0,34.5,36.611111111111114,38.5,33.55,True,True
2023-02-27,33.5,58,0,2,0.8406184056344782,0.5416278206559814,33.5,34.5,37.0,38.5,33.43333333333333,True,True
2023-02-28,33.5,59,1,2,0.8498170915275278,0.5270777086423722,33.5,34.5,37.0,38.5,33.31666666666667,True,True
2023-03-01,33.5,60,2,3,0.8587639582758029,0.5123714121284237,33.5,34.5,34.5,39.0,33.28333333333333,True,True
2023-03-02,33.5,61,3,3,0.8674563547295969,0.49751328890718066,33.5,34.5,34.5,39.0,33.25,True,True
2023-03-03,33.0,62,4,3,0.8758917051442429,0.48250774176121847,33.5,34.5,33.0,39.0,33.25,True,True
2023-03-04,33.0,63,5,3,0.8840675099433636,0.4673592171580022,33.0,34.0,33.0,39.0,33.25,True,True
2023-03-05,33.0,64,6,3,0.8919813464595485,0.45207220393230435,33.0,33.5,33.0,39.0,33.25,True,True
2023-03-06,33.0,65,0,3,0.8996308696522433,0.43665123195606403,33.0,33.5,33.0,39.0,33.25,True,True
2023-03-07,33.0,66,1,3,0.9070138128026359,0.4211008707960896,33.0,33.5,33.0,39.0,33.25,True,True
2023-03-08,33.0,67,2,3,0.9141279881853337,0.40542572835999735,33.0,33.5,33.0,39.5,33.25,True,True
2023-03-09,33.0,68,3,3,0.9209712877166346,0.38963044953078796,33.0,33.5,32.5,39.5,33.266666666666666,True,True
2023-03-10,33.0,69,4,3,0.9275416835791966,0.37371971479046906,33.0,33.0,32.5,39.5,33.28333333333333,True,True
2023-03-11,33.0,70,5,3,0.9338372288229252,0.35769823883312546,33.0,33.0,32.5,39.5,33.3,True,True
2023-03-12,33.0,71,6,3,0.9398560579418954,0.3415707691678556,33.0,33.0,32.5,39.5,33.31666666666667,True,True
2023-03-13,33.0,72,0,3,0.9455963874271426,0.3253420847119801,33.0,33.0,32.5,39.5,33.333333333333336,True,True
2023-03-14,33.0,73,1,3,0.9510565162951535,0.30901699437494745,33.0,33.0,32.5,39.5,33.35,True,True
2023-03-15,33.0,74,2,3,0.9562348265919056,0.29260033563334836,33.0,33.0,32.5,39.5,33.36666666666667,True,True
2023-03-16,33.0,75,3,3,0.9611297838723007,0.27609697309746883,33.0,33.0,32.5,39.5,33.38333333333333,True,True
2023-03-17,33.0,76,4,3,0.9657399376548549,0.2595117970697999,33.0,33.0,32.5,39.5,33.4,True,True
2023-03-18,33.0,77,5,3,0.9700639218515071,0.2428497220959356,33.0,33.0,32.5,39.5,33.416666666666664,True,True
2023-03-19,33.0,78,6,3,0.9741004551724205,0.22611568550828828,33.0,33.0,32.5,38.75,33.43333333333333,True,True
2023-03-20,33.0,79,0,3,0.9778483415056568,0.20931464596304847,33.0,33.0,33.5,38.0,33.416666666666664,True,True
2023-03-21,33.0,80,1,3,0.9813064702716093,0.19245158197082998,33.0,33.0,34.5,38.5,33.36666666666667,True,True
2023-03-22,33.0,81,2,3,0.9844738167520922,0.1755314904214282,33.0,33.0,34.5,39.0,33.31666666666667,True,True
2023-03-23,33.0,82,3,3,0.9873494423939864,0.15855938510313475,33.0,33.0,34.5,39.0,33.266666666666666,True,True
2023-03-24,33.0,83,4,3,0.989932495087353,0.141540295217043,33.0,33.0,34.5,39.0,33.21666666666667,True,True
2023-03-25,33.0,84,5,3,0.9922222094179323,0.12447926388678915,33.0,33.0,34.5,36.5,33.166666666666664,True,True
2023-03-26,33.0,85,6,3,0.994217906893952,0.10738134666416309,33.0,33.0,34.5,36.5,33.11666666666667,True,True
2023-03-27,33.0,86,0,3,0.995918996147179,0.09025161003104117,33.0,33.0,34.0,36.5,33.083333333333336,True,True
2023-03-28,33.0,87,1,3,0.9973249731081555,0.07309512989807777,33.0,33.0,33.5,36.5,33.06666666666667,True,True
2023-03-29,33.0,88,2,3,0.9984354211555643,0.055916990100603484,33.0,33.0,33.5,36.5,33.05,True,True
2023-03-30,33.0,89,3,3,0.9992500112396835,0.03872228089217446,33.0,33.0,33.5,36.5,33.03333333333333,True,True
2023-03-31,33.0,90,4,3,0.9997685019798909,0.021516097436222254,33.0,33.0,33.5,36.5,33.016666666666666,True,True
2023-04-01,33.0,91,5,4,0.9999907397361901,0.004303538296244289,33.0,33.0,33.5,36.5,33.0,True,True
2023-04-02,33.0,92,6,4,0.9999166586547379,-0.01291029607500882,33.0,33.0,33.0,36.5,33.0,True,True
2023-04-03,33.0,93,0,4,0.9995462806873573,-0.030120304846908114,33.0,33.0,33.0,36.5,33.0,True,True
2023-04-04,33.0,94,1,4,0.9988797155850336,-0.04732138832243185,33.0,33.0,33.0,36.5,33.0,True,True
2023-04-05,33.0,95,2,4,0.9979171608653922,-0.06450844944931623,33.0,33.0,33.0,35.5,33.0,True,True
2023-04-06,33.0,96,3,4,0.9966589017541702,-0.08167639533042241,33.0,33.0,33.0,35.5,33.0,True,True
2023-04-07,33.0,97,4,4,0.9951053111006976,-0.09882013873287143,33.0,33.0,33.0,37.5,33.0,True,True
2023-04-08,33.0,98,5,4,0.9932568492674143,-0.11593459959550041,33.0,33.0,33.0,37.5,33.0,True,True
2023-04-09,33.0,99,6,4,0.9911140639934547,-0.1330147065341959,33.0,33.0,33.0,37.5,33.0,True,True
2023-04-10,33.0,100,0,4,0.9886775902323405,-0.1500553983446526,33.0,33.0,33.0,37.5,33.0,True,True
2023-04-11,33.0,101,1,4,0.9859481499638304,-0.16705162550211924,33.0,33.0,33.0,37.5,33.0,True,True
2023-04-12,33.0,102,2,4,0.9829265519799822,-0.18399835165768005,33.0,33.0,33.0,37.5,33.0,True,True
2023-04-13,33.0,103,3,4,0.9796136916454901,-0.20089055513063506,33.0,33.0,33.0,37.5,33.0,True,True
2023-04-14,33.0,104,4,4,0.9760105506323683,-0.21772323039653177,33.0,33.0,33.0,37.5,33.0,True,True
2023-04-15,33.0,105,5,4,0.9721181966290613,-0.23449138957040985,33.0,33.0,33.0,37.5,33.0,True,True
2023-04-16,33.0,106,6,4,0.9679377830240642,-0.25119006388481935,33.0,33.0,33.0,37.5,33.0,True,True
2023-04-17,33.0,107,0,4,0.9634705485641488,-0.2678143051621742,33.0,33.0,33.0,37.5,33.0,True,True
2023-04-18,33.0,108,1,4,0.9587178169872964,-0.2843591872810034,33.0,33.0,33.0,35.0,33.0,True,True
2023-04-19,33.0,109,2,4,0.9536809966304457,-0.30081980763566735,33.0,33.0,33.0,35.0,33.0,True,True
2023-04-20,33.0,110,3,4,0.9483615800121715,-0.3171912885891061,33.0,33.0,33.0,35.0,33.0,True,True
2023-04-21,33.0,111,4,4,0.9427611433904207,-0.3334687789181868,33.0,33.0,33.0,35.0,33.0,True,True
2023-04-22,33.5,112,5,4,0.9368813462954315,-0.3496474552512284,33.0,33.0,33.0,39.0,33.016666666666666,True,True
2023-04-23,34.0,113,6,4,0.9307239310379795,-0.36572252349726897,33.5,33.0,33.0,39.0,33.05,True,True
2023-04-24,37.5,114,0,4,0.9242907221930933,-0.3816892202666588,34.0,33.0,33.0,39.0,33.2,True,True
2023-04-25,39.0,115,1,4,0.9175836260593937,-0.39754281428255595,37.5,33.0,33.0,39.0,33.4,True,True
2023-04-26,44.0,116,2,4,0.9106046300942162,-0.4132786077829042,39.0,33.0,33.0,39.0,33.766666666666666,True,True
2023-04-27,44.5,117,3,4,0.9033558023246845,-0.4288919379124835,44.0,33.0,33.0,39.0,34.15,True,True
2023-04-28,45.0,118,4,4,0.895839290734909,-0.4443781781046132,44.5,33.0,33.0,39.0,34.55,True,True
2023-04-29,44.833333333333336,119,5,4,0.8880573226294932,-0.45973273945210397,45.0,33.5,33.0,39.0,34.94444444444444,True,True
2023-04-30,44.666666666666664,120,6,4,0.8800122039735357,-0.47495107206704995,44.833333333333336,34.0,33.0,39.0,35.333333333333336,True,True
2023-05-01,44.5,121,0,5,0.8717063187093218,-0.4900286664290592,44.666666666666664,37.5,33.0,39.0,35.71666666666667,True,True
2023-05-02,44.5,122,1,5,0.8631421280499114,-0.5049610547215204,44.5,39.0,33.0,38.5,36.1,True,True
2023-05-03,44.5,123,2,5,0.854322169749827,-0.5197438121555155,44.5,44.0,33.0,38.5,36.483333333333334,True,True
2023-05-04,44.5,124,3,5,0.8452490573530633,-0.5343725582809786,44.5,44.5,33.0,38.5,36.86666666666667,True,True
2023-05-05,40.0,125,4,5,0.8359254794186372,-0.548842958284719,44.5,45.0,33.0,38.5,37.1,True,True
2023-05-06,40.0,126,5,5,0.8263541987239096,-0.5631507242749186,40.0,44.833333333333336,33.0,38.5,37.333333333333336,True,True
2023-05-07,40.0,127,6,5,0.8165380514459161,-0.5772916165517272,40.0,44.666666666666664,33.0,38.5,37.56666666666667,True,True
2023-05-08,39.5,128,0,5,0.8064799463209448,-0.5912614448635781,40.0,44.5,33.0,38.5,37.78333333333333,True,True
2023-05-09,39.0,129,1,5,0.7961828637826158,-0.6050560696488488,39.5,44.5,33.0,38.5,37.983333333333334,True,True
2023-05-10,49.0,130,2,5,0.7856498550787147,-0.6186714032625031,39.0,44.5,33.0,38.5,38.516666666666666,True,True
2023-05-11,49.0,131,3,5,0.7748840413670407,-0.6321034111873487,49.0,44.5,33.0,38.5,39.05,True,True
2023-05-12,49.0,132,4,5,0.7638886127905428,-0.6453481132295501,49.0,40.0,33.0,38.5,39.583333333333336,True,True
2023-05-13,49.0,133,5,5,0.7526668275320085,-0.6584015846980488,49.0,40.0,33.0,38.5,40.11666666666667,True,True
2023-05-14,49.0,134,6,5,0.7412220108485958,-0.6712599575675313,49.0,40.0,33.0,38.5,40.65,True,True
2023-05-15,49.0,135,0,5,0.7295575540864875,-0.6839194216246106,49.0,39.5,33.0,38.5,41.18333333333333,True,True
2023-05-16,46.5,136,1,5,0.717676913675962,-0.6963762255968722,49.0,39.0,33.0,38.0,41.63333333333333,True,True
2023-05-17,43.0,137,2,5,0.705583610107178,-0.7086266782644596,46.5,49.0,33.0,38.0,41.96666666666667,True,True
2023-05-18,43.0,138,3,5,0.6932812268869777,-0.7206671495538609,43.0,49.0,33.0,38.0,42.3,True,True
2023-05-19,43.0,139,4,5,0.6807734094770161,-0.7324940716135789,43.0,49.0,33.0,38.0,42.63333333333333,True,True
2023-05-20,44.5,140,5,5,0.6680638642135335,-0.7441039398713607,43.0,49.0,33.0,38.0,43.016666666666666,True,True
2023-05-21,46.0,141,6,5,0.6551563572090853,-0.7554933140726803,44.5,49.0,33.0,39.0,43.45,True,True
2023-05-22,46.0,142,0,5,0.6420547132365637,-0.766658819300159,46.0,49.0,33.5,40.0,43.86666666666667,True,True
2023-05-23,51.0,143,1,5,0.6287628145958344,-0.7775971469736269,46.0,46.5,34.0,40.0,44.43333333333333,True,True
2023-05-24,51.0,144,2,5,0.6152845999633276,-0.7883050558305255,51.0,43.0,37.5,40.0,44.88333333333333,True,True
2023-05-25,51.0,145,3,5,0.6016240632249226,-0.7987793728863649,51.0,43.0,39.0,40.0,45.28333333333333,True,True
2023-05-26,52.0,146,4,5,0.5877852522924732,-0.8090169943749473,51.0,43.0,44.0,40.0,45.55,True,True
2023-05-27,53.0,147,5,5,0.5737722679043246,-0.8190148866680801,52.0,44.5,44.5,40.0,45.833333333333336,True,True
2023-05-28,54.0,148,6,5,0.5595892624101765,-0.8287700871745038,53.0,46.0,45.0,40.0,46.13333333333333,True,True
2023-05-29,54.0,149,0,5,0.545240438540651,-0.8382797052177744,54.0,46.0,44.833333333333336,40.0,46.43888888888889,True,True
2023-05-30,54.0,150,1,5,0.5307300481619334,-0.8475409228928311,54.0,51.0,44.666666666666664,40.0,46.75,True,True
2023-05-31,54.0,151,2,5,0.5160623910158528,-0.8565509959010036,54.0,51.0,44.5,40.0,47.06666666666667,True,True
2023-06-01,54.0,152,3,6,0.5012418134457758,-0.865307254363206,54.0,51.0,44.5,40.0,47.38333333333333,True,True
2023-06-02,53.5,153,4,6,0.48627270710868997,-0.8738071036110808,54.0,52.0,44.5,39.0,47.68333333333333,True,True
2023-06-03,52.75,154,5,6,0.4711595076738638,-0.8820480249558537,53.5,53.0,44.5,39.0,47.958333333333336,True,True
2023-06-04,52.0,155,6,6,0.4559066935084588,-0.8900275764346767,52.75,54.0,40.0,39.0,48.358333333333334,True,True
2023-06-05,52.0,156,0,6,0.440518784350495,-0.8977433935342337,52.0,54.0,40.0,39.0,48.75833333333333,True,True
2023-06-06,52.0,157,1,6,0.42500033996955416,-0.9051931898913974,52.0,54.0,40.0,39.0,49.15833333333333,True,True
2023-06-07,52.0,158,2,6,0.4093559588156213,-0.9123747579707273,52.0,54.0,39.5,39.0,49.575,True,True
2023-06-08,51.5,159,3,6,0.39359027665646673,-0.9192859697186104,52.0,54.0,39.0,39.0,49.99166666666667,True,True
2023-06-09,51.5,160,4,6,0.3777079652039649,-0.9259247771938498,51.5,53.5,49.0,39.0,50.075,True,True
2023-06-10,51.5,161,5,6,0.36171373072976765,-0.9322892131745133,51.5,52.75,49.0,39.0,50.15833333333333,True,True
2023-06-11,51.5,162,6,6,0.3456123126707335,-0.9383773917408641,51.5,52.0,49.0,39.0,50.24166666666667,True,True
2023-06-12,60.5,163,0,6,0.3294084822245304,-0.9441875088341993,51.5,52.0,49.0,39.0,50.625,True,True
2023-06-13,61.5,164,1,6,0.3131070409358269,-0.9497178427914316,60.5,52.0,49.0,39.0,51.041666666666664,True,True
2023-06-14,61.5,165,2,6,0.29671281927349075,-0.9549667548552551,61.5,52.0,49.0,39.0,51.458333333333336,True,True
2023-06-15,61.5,166,3,6,0.28023067519921585,-0.9599326896597447,61.5,51.5,46.5,39.0,51.958333333333336,True,True
2023-06-16,60.0,167,4,6,0.26366549272800704,-0.9646141756912435,61.5,51.5,43.0,39.0,52.525,True,True
2023-06-17,60.5,168,5,6,0.24702218048093552,-0.9690098257244062,60.0,51.5,43.0,39.0,53.108333333333334,True,True
2023-06-18,61.0,169,6,6,0.23030567023061221,-0.9731183372332619,60.5,51.5,43.0,39.0,53.708333333333336,True,True
2023-06-19,61.0,170,0,6,0.21352091543979612,-0.9769384927771817,61.0,60.5,44.5,39.0,54.25833333333333,True,True
2023-06-20,63.5,171,1,6,0.19667288979357647,-0.980469160361632,61.0,61.5,46.0,39.0,54.84166666666667,True,True
2023-06-21,64.5,172,2,6,0.1797665857255624,-0.9837092937736097,63.5,61.5,46.0,40.0,55.458333333333336,True,True
2023-06-22,64.5,173,3,6,0.16280701293851715,-0.986657932891657,64.5,61.5,51.0,40.0,55.90833333333333,True,True
2023-06-23,69.0,174,4,6,0.1457991969198751,-0.9893142039703663,64.5,60.0,51.0,40.0,56.50833333333333,True,True
2023-06-24,67.75,175,5,6,0.12874817745258132,-0.99167731989929,69.0,60.5,51.0,40.0,57.06666666666667,True,True
2023-06-25,66.5,176,6,6,0.11165900712169512,-0.993746580436178,67.75,61.0,52.0,40.0,57.55,True,True
2023-06-26,65.0,177,0,6,0.09453674981719912,-0.9955213724144752,66.5,61.0,53.0,40.0,57.95,True,True
2023-06-27,64.5,178,1,6,0.07738647923346301,-0.9970011699250151,65.0,63.5,54.0,40.0,58.3,True,True
2023-06-28,64.5,179,2,6,0.06021327736579302,-0.9981855344718586,64.5,64.5,54.0,40.0,58.65,True,True
2023-06-29,62.5,180,3,6,0.04302223300453059,-0.99907411510223,64.5,64.5,54.0,40.0,58.93333333333333,True,True
2023-06-30,64.5,181,4,6,0.02581844022713308,-0.9996666485105112,62.5,69.0,54.0,40.0,59.28333333333333,True,True
2023-07-01,63.5,182,5,7,0.008606996888688698,-0.9999629591162655,64.5,67.75,54.0,40.0,59.6,True,True
2023-07-02,62.5,183,6,7,-0.008606996888688009,-0.9999629591162655,63.5,66.5,53.5,40.0,59.9,True,True
2023-07-03,60.0,184,0,7,-0.02581844022713239,-0.9996666485105112,62.5,65.0,52.75,40.0,60.141666666666666,True,True
2023-07-04,60.0,185,1,7,-0.04302223300453034,-0.99907411510223,60.0,64.5,52.0,40.0,60.40833333333333,True,True
2023-07-05,59.0,186,2,7,-0.060213277365792774,-0.9981855344718586,60.0,64.5,52.0,40.0,60.641666666666666,True,True
2023-07-06,58.0,187,3,7,-0.07738647923346322,-0.9970011699250151,59.0,62.5,52.0,40.0,60.84166666666667,True,True
2023-07-07,67.5,188,4,7,-0.09453674981719933,-0.9955213724144752,58.0,64.5,52.0,40.0,61.358333333333334,True,True
2023-07-08,68.25,189,5,7,-0.11165900712169444,-0.9937465804361781,67.5,63.5,51.5,40.0,61.916666666666664,True,True
2023-07-09,69.0,190,6,7,-0.12874817745258066,-0.99167731989929,68.25,62.5,51.5,40.0,62.5,True,True
2023-07-10,67.5,191,0,7,-0.14579919691987442,-0.9893142039703664,69.0,60.0,51.5,40.0,63.03333333333333,True,True
2023-07-11,68.25,192,1,7,-0.16280701293851646,-0.9866579328916572,67.5,60.0,51.5,40.0,63.59166666666667,True,True
2023-07-12,69.0,193,2,7,-0.17976658572556214,-0.9837092937736098,68.25,59.0,60.5,43.5,63.875,True,True
2023-07-13,69.0,194,3,7,-0.19667288979357622,-0.9804691603616321,69.0,58.0,61.5,43.5,64.125,True,True
2023-07-14,68.5,195,4,7,-0.2135209154397959,-0.9769384927771817,69.0,67.5,61.5,43.5,64.35833333333333,True,True
2023-07-15,68.75,196,5,7,-0.23030567023061196,-0.973118337233262,68.5,68.25,61.5,43.5,64.6,True,True
2023-07-16,69.0,197,6,7,-0.24702218048093527,-0.9690098257244063,68.75,69.0,60.0,43.5,64.9,True,True
2023-07-17,69.0,198,0,7,-0.2636654927280072,-0.9646141756912435,69.0,67.5,60.5,45.5,65.18333333333334,True,True
2023-07-18,68.25,199,1,7,-0.2802306751992161,-0.9599326896597445,69.0,68.25,61.0,46.5,65.425,True,True
2023-07-19,67.5,200,2,7,-0.2967128192734901,-0.9549667548552553,68.25,69.0,61.0,46.5,65.64166666666667,True,True
2023-07-20,67.5,201,3,7,-0.3131070409358267,-0.9497178427914317,67.5,69.0,63.5,46.5,65.775,True,True
2023-07-21,67.5,202,4,7,-0.3294084822245302,-0.9441875088341994,67.5,68.5,64.5,50.5,65.875,True,True
2023-07-22,67.5,203,5,7,-0.3456123126707333,-0.9383773917408642,67.5,68.75,64.5,51.5,65.975,True,True
2023-07-23,67.5,204,6,7,-0.3617137307297674,-0.9322892131745134,67.5,69.0,69.0,51.5,65.925,True,True
2023-07-24,67.5,205,0,7,-0.37770796520396466,-0.9259247771938499,67.5,69.0,67.75,51.5,65.91666666666667,True,True
2023-07-25,66.5,206,1,7,-0.39359027665646645,-0.9192859697186105,67.5,68.25,66.5,54.5,65.91666666666667,True,True
2023-07-26,66.5,207,2,7,-0.4093559588156211,-0.9123747579707274,66.5,67.5,65.0,54.5,65.96666666666667,True,True
2023-07-27,66.5,208,3,7,-0.42500033996955394,-0.9051931898913975,66.5,67.5,64.5,54.5,66.03333333333333,True,True
2023-07-28,66.5,209,4,7,-0.4405187843504952,-0.8977433935342336,66.5,67.5,64.5,53.5,66.1,True,True
2023-07-29,66.5,210,5,7,-0.455906693508459,-0.8900275764346766,66.5,67.5,62.5,57.5,66.23333333333333,True,True
2023-07-30,66.5,211,6,7,-0.47115950767386394,-0.8820480249558535,66.5,67.5,64.5,56.0,66.3,True,True
2023-07-31,66.5,212,0,7,-0.4862727071086902,-0.8738071036110807,66.5,67.5,63.5,54.5,66.4,True,True
2023-08-01,68.5,213,1,8,-0.5012418134457756,-0.8653072543632061,66.5,66.5,62.5,54.5,66.6,True,True
2023-08-02,66.5,214,2,8,-0.5160623910158526,-0.8565509959010037,68.5,66.5,60.0,54.5,66.81666666666666,True,True
2023-08-03,66.5,215,3,8,-0.5307300481619331,-0.8475409228928312,66.5,66.5,60.0,54.5,67.03333333333333,True,True
2023-08-04,66.5,216,4,8,-0.5452404385406507,-0.8382797052177745,66.5,66.5,59.0,54.0,67.28333333333333,True,True
2023-08-05,66.5,217,5,8,-0.5595892624101763,-0.828770087174504,66.5,66.5,58.0,54.0,67.56666666666666,True,True
2023-08-06,66.5,218,6,8,-0.5737722679043243,-0.8190148866680802,66.5,66.5,67.5,54.0,67.53333333333333,True,True
2023-08-07,82.5,219,0,8,-0.5877852522924734,-0.8090169943749472,66.5,66.5,68.25,54.0,68.00833333333334,True,True
2023-08-08,82.5,220,1,8,-0.6016240632249227,-0.7987793728863648,82.5,68.5,69.0,54.25,68.45833333333333,True,True
2023-08-09,92.5,221,2,8,-0.6152845999633277,-0.7883050558305253,82.5,66.5,67.5,54.5,69.29166666666667,True,True
2023-08-10,92.5,222,3,8,-0.6287628145958345,-0.7775971469736268,92.5,66.5,68.25,54.5,70.1,True,True
2023-08-11,90.5,223,4,8,-0.6420547132365636,-0.7666588193001592,92.5,66.5,69.0,54.5,70.81666666666666,True,True
2023-08-12,88.5,224,5,8,-0.655156357209085,-0.7554933140726804,90.5,66.5,69.0,54.5,71.46666666666667,True,True
2023-08-13,86.5,225,6,8,-0.6680638642135333,-0.7441039398713608,88.5,66.5,68.5,54.5,72.06666666666666,True,True
2023-08-14,86.5,226,0,8,-0.6807734094770159,-0.7324940716135792,86.5,82.5,68.75,54.5,72.65833333333333,True,True
2023-08-15,84.5,227,1,8,-0.6932812268869771,-0.7206671495538615,86.5,82.5,69.0,54.5,73.175,True,True
2023-08-16,84.5,228,2,8,-0.7055836101071774,-0.70862667826446,84.5,92.5,69.0,55.5,73.69166666666666,True,True
2023-08-17,84.5,229,3,8,-0.7176769136759615,-0.6963762255968726,84.5,92.5,68.25,55.5,74.23333333333333,True,True
