pubDate,avgPrice,day_of_year,day_of_week,month,doy_sin,doy_cos,avgPrice_lag_1,avgPrice_lag_7,avgPrice_lag_30,avgPrice_lag_365,avgPrice_MA_30,specInfo_活,prodPcat_其他类
2023-02-01,38.5,32,2,2,0.5234156073655503,0.8520775211013093,38.5,38.5,35.5,35.0,37.55,True,True
2023-02-02,38.5,33,3,2,0.5380051715382996,0.8429415373547828,38.5,38.5,35.5,35.0,37.65,True,True
2023-02-03,38.5,34,4,2,0.5524353131676196,0.8335557718385699,38.5,38.5,35.5,35.0,37.75,True,True
2023-02-04,38.5,35,5,2,0.5667017562911176,0.8239230057575542,38.5,38.5,35.5,35.0,37.85,True,True
2023-02-05,38.5,36,6,2,0.5808002734538009,0.8140460935082178,38.5,38.5,35.5,35.0,37.95,True,True
2023-02-06,38.5,37,0,2,0.5947266869607634,0.8039279618328213,38.5,38.5,35.5,35.0,38.05,True,True
2023-02-07,38.0,38,1,2,0.6084768701151261,0.7935716089521474,38.5,38.5,35.5,35.0,38.13333333333333,True,True
2023-02-08,37.5,39,2,2,0.6220467484408675,0.7829801036770629,38.0,38.5,35.5,35.0,38.2,True,True
2023-02-09,37.5,40,3,2,0.6354323008901774,0.7721565844991642,37.5,38.5,35.5,35.0,38.266666666666666,True,True
2023-02-10,37.5,41,4,2,0.6486295610349814,0.7611042586607747,37.5,38.5,35.5,35.0,38.333333333333336,True,True
2023-02-11,37.5,42,5,2,0.6616346182422783,0.7498264012045686,37.5,38.5,37.0,35.0,38.35,True,True
2023-02-12,37.5,43,6,2,0.6744436188329455,0.7383263540031065,37.5,38.5,38.5,35.0,38.31666666666667,True,True
2023-02-13,37.5,44,0,2,0.6870527672236669,0.7266075247685656,37.5,38.5,38.5,35.0,38.28333333333333,True,True
2023-02-14,37.5,45,1,2,0.699458327051647,0.7146733860429609,37.5,38.0,38.5,35.0,38.25,True,True
2023-02-15,37.5,46,2,2,0.7116566222817746,0.7025274741691571,37.5,37.5,38.5,35.0,38.21666666666667,True,True
2023-02-16,37.5,47,3,2,0.7236440382959124,0.6901733882429719,37.5,37.5,38.5,35.0,38.18333333333333,True,True
2023-02-17,37.5,48,4,2,0.7354170229639855,0.6776147890466889,37.5,37.5,38.5,35.0,38.15,True,True
2023-02-18,38.25,49,5,2,0.7469720876965552,0.6648553979642865,37.5,37.5,38.5,35.0,38.141666666666666,True,True
2023-02-19,39.0,50,6,2,0.7583058084785624,0.6518989958787126,38.25,37.5,38.5,35.0,38.15833333333333,True,True
2023-02-20,39.0,51,0,2,0.7694148268839378,0.6387494220515272,39.0,37.5,38.5,35.0,38.175,True,True
2023-02-21,39.0,52,1,2,0.7802958510707755,0.6254105729852463,39.0,37.5,38.5,35.0,38.19166666666667,True,True
2023-02-22,39.0,53,2,2,0.7909456567567772,0.6118864012687243,39.0,37.5,38.5,35.0,38.208333333333336,True,True
2023-02-23,39.0,54,3,2,0.8013610881746766,0.5981809144059165,39.0,37.5,38.5,35.0,38.225,True,True
2023-02-24,39.0,55,4,2,0.8115390590073611,0.5842981736283684,39.0,37.5,38.5,35.0,38.24166666666667,True,True
2023-02-25,39.0,56,5,2,0.8214765533024142,0.5702422926917871,39.0,38.25,38.5,35.0,38.25833333333333,True,True
2023-02-26,39.0,57,6,2,0.8311706263658079,0.5560174366570446,39.0,39.0,38.5,35.0,38.275,True,True
2023-02-27,39.0,58,0,2,0.8406184056344782,0.5416278206559814,39.0,39.0,38.5,35.0,38.291666666666664,True,True
2023-02-28,39.0,59,1,2,0.8498170915275278,0.5270777086423722,39.0,39.0,38.5,35.0,38.30833333333333,True,True
2023-03-01,39.0,60,2,3,0.8587639582758029,0.5123714121284237,39.0,39.0,38.5,35.0,38.325,True,True
2023-03-02,39.0,61,3,3,0.8674563547295969,0.49751328890718066,39.0,39.0,38.5,35.0,38.34166666666667,True,True
2023-03-03,39.0,62,4,3,0.8758917051442429,0.48250774176121847,39.0,39.0,38.5,35.0,38.358333333333334,True,True
2023-03-04,39.0,63,5,3,0.8840675099433636,0.4673592171580022,39.0,39.0,38.5,35.0,38.375,True,True
2023-03-05,39.0,64,6,3,0.8919813464595485,0.45207220393230435,39.0,39.0,38.5,35.0,38.391666666666666,True,True
2023-03-06,42.0,65,0,3,0.8996308696522433,0.43665123195606403,39.0,39.0,38.5,35.0,38.50833333333333,True,True
2023-03-07,43.0,66,1,3,0.9070138128026359,0.4211008707960896,42.0,39.0,38.5,35.0,38.65833333333333,True,True
2023-03-08,43.0,67,2,3,0.9141279881853337,0.40542572835999735,43.0,39.0,38.5,35.0,38.80833333333333,True,True
2023-03-09,43.0,68,3,3,0.9209712877166346,0.38963044953078796,43.0,39.0,38.0,35.0,38.975,True,True
2023-03-10,44.0,69,4,3,0.9275416835791966,0.37371971479046906,43.0,39.0,37.5,35.0,39.19166666666667,True,True
2023-03-11,44.0,70,5,3,0.9338372288229252,0.35769823883312546,44.0,39.0,37.5,35.0,39.40833333333333,True,True
2023-03-12,44.0,71,6,3,0.9398560579418954,0.3415707691678556,44.0,39.0,37.5,35.0,39.625,True,True
2023-03-13,44.0,72,0,3,0.9455963874271426,0.3253420847119801,44.0,42.0,37.5,35.0,39.84166666666667,True,True
2023-03-14,44.0,73,1,3,0.9510565162951535,0.30901699437494745,44.0,43.0,37.5,35.0,40.05833333333333,True,True
2023-03-15,44.0,74,2,3,0.9562348265919056,0.29260033563334836,44.0,43.0,37.5,35.0,40.275,True,True
2023-03-16,44.0,75,3,3,0.9611297838723007,0.27609697309746883,44.0,43.0,37.5,35.0,40.49166666666667,True,True
2023-03-17,44.0,76,4,3,0.9657399376548549,0.2595117970697999,44.0,44.0,37.5,35.0,40.708333333333336,True,True
2023-03-18,44.0,77,5,3,0.9700639218515071,0.2428497220959356,44.0,44.0,37.5,35.0,40.925,True,True
2023-03-19,44.0,78,6,3,0.9741004551724205,0.22611568550828828,44.0,44.0,37.5,35.0,41.141666666666666,True,True
2023-03-20,44.0,79,0,3,0.9778483415056568,0.20931464596304847,44.0,44.0,38.25,35.0,41.333333333333336,True,True
2023-03-21,44.0,80,1,3,0.9813064702716093,0.19245158197082998,44.0,44.0,39.0,35.0,41.5,True,True
2023-03-22,44.0,81,2,3,0.9844738167520922,0.1755314904214282,44.0,44.0,39.0,35.0,41.666666666666664,True,True
2023-03-23,44.0,82,3,3,0.9873494423939864,0.15855938510313475,44.0,44.0,39.0,35.0,41.833333333333336,True,True
2023-03-24,44.0,83,4,3,0.989932495087353,0.141540295217043,44.0,44.0,39.0,35.0,42.0,True,True
2023-03-25,44.0,84,5,3,0.9922222094179323,0.12447926388678915,44.0,44.0,39.0,35.0,42.166666666666664,True,True
2023-03-26,44.0,85,6,3,0.994217906893952,0.10738134666416309,44.0,44.0,39.0,35.0,42.333333333333336,True,True
2023-03-27,44.0,86,0,3,0.995918996147179,0.09025161003104117,44.0,44.0,39.0,35.0,42.5,True,True
2023-03-28,44.0,87,1,3,0.9973249731081555,0.07309512989807777,44.0,44.0,39.0,35.0,42.666666666666664,True,True
2023-03-29,44.5,88,2,3,0.9984354211555643,0.055916990100603484,44.0,44.0,39.0,35.0,42.85,True,True
2023-03-30,44.5,89,3,3,0.9992500112396835,0.03872228089217446,44.5,44.0,39.0,37.0,43.03333333333333,True,True
2023-03-31,44.5,90,4,3,0.9997685019798909,0.021516097436222254,44.5,44.0,39.0,37.0,43.21666666666667,True,True
2023-04-01,44.5,91,5,4,0.9999907397361901,0.004303538296244289,44.5,44.0,39.0,37.0,43.4,True,True
2023-04-02,44.5,92,6,4,0.9999166586547379,-0.01291029607500882,44.5,44.0,39.0,37.0,43.583333333333336,True,True
2023-04-03,44.5,93,0,4,0.9995462806873573,-0.030120304846908114,44.5,44.0,39.0,37.0,43.766666666666666,True,True
2023-04-04,44.5,94,1,4,0.9988797155850336,-0.04732138832243185,44.5,44.0,39.0,37.0,43.95,True,True
2023-04-05,44.5,95,2,4,0.9979171608653922,-0.06450844944931623,44.5,44.5,42.0,37.0,44.03333333333333,True,True
2023-04-06,44.5,96,3,4,0.9966589017541702,-0.08167639533042241,44.5,44.5,43.0,37.0,44.083333333333336,True,True
2023-04-07,44.5,97,4,4,0.9951053111006976,-0.09882013873287143,44.5,44.5,43.0,36.5,44.13333333333333,True,True
2023-04-08,44.5,98,5,4,0.9932568492674143,-0.11593459959550041,44.5,44.5,43.0,36.5,44.18333333333333,True,True
2023-04-09,44.5,99,6,4,0.9911140639934547,-0.1330147065341959,44.5,44.5,44.0,36.5,44.2,True,True
2023-04-10,44.5,100,0,4,0.9886775902323405,-0.1500553983446526,44.5,44.5,44.0,36.25,44.21666666666667,True,True
2023-04-11,44.5,101,1,4,0.9859481499638304,-0.16705162550211924,44.5,44.5,44.0,36.0,44.233333333333334,True,True
2023-04-12,44.5,102,2,4,0.9829265519799822,-0.18399835165768005,44.5,44.5,44.0,36.0,44.25,True,True
2023-04-13,44.5,103,3,4,0.9796136916454901,-0.20089055513063506,44.5,44.5,44.0,36.0,44.266666666666666,True,True
2023-04-14,44.5,104,4,4,0.9760105506323683,-0.21772323039653177,44.5,44.5,44.0,36.0,44.28333333333333,True,True
2023-04-15,44.5,105,5,4,0.9721181966290613,-0.23449138957040985,44.5,44.5,44.0,36.0,44.3,True,True
2023-04-16,44.5,106,6,4,0.9679377830240642,-0.25119006388481935,44.5,44.5,44.0,36.0,44.31666666666667,True,True
2023-04-17,44.5,107,0,4,0.9634705485641488,-0.2678143051621742,44.5,44.5,44.0,36.0,44.333333333333336,True,True
2023-04-18,44.5,108,1,4,0.9587178169872964,-0.2843591872810034,44.5,44.5,44.0,36.0,44.35,True,True
2023-04-19,44.5,109,2,4,0.9536809966304457,-0.30081980763566735,44.5,44.5,44.0,36.0,44.36666666666667,True,True
2023-04-20,44.5,110,3,4,0.9483615800121715,-0.3171912885891061,44.5,44.5,44.0,36.0,44.38333333333333,True,True
2023-04-21,44.5,111,4,4,0.9427611433904207,-0.3334687789181868,44.5,44.5,44.0,36.0,44.4,True,True
2023-04-22,44.5,112,5,4,0.9368813462954315,-0.3496474552512284,44.5,44.5,44.0,36.0,44.416666666666664,True,True
2023-04-23,44.5,113,6,4,0.9307239310379795,-0.36572252349726897,44.5,44.5,44.0,36.0,44.43333333333333,True,True
2023-04-24,44.5,114,0,4,0.9242907221930933,-0.3816892202666588,44.5,44.5,44.0,36.0,44.45,True,True
2023-04-25,44.5,115,1,4,0.9175836260593937,-0.39754281428255595,44.5,44.5,44.0,36.0,44.46666666666667,True,True
2023-04-26,44.5,116,2,4,0.9106046300942162,-0.4132786077829042,44.5,44.5,44.0,36.0,44.483333333333334,True,True
2023-04-27,44.5,117,3,4,0.9033558023246845,-0.4288919379124835,44.5,44.5,44.0,36.0,44.5,True,True
2023-04-28,44.5,118,4,4,0.895839290734909,-0.4443781781046132,44.5,44.5,44.5,36.0,44.5,True,True
2023-04-29,44.5,119,5,4,0.8880573226294932,-0.45973273945210397,44.5,44.5,44.5,36.0,44.5,True,True
2023-04-30,44.5,120,6,4,0.8800122039735357,-0.47495107206704995,44.5,44.5,44.5,36.0,44.5,True,True
2023-05-01,44.5,121,0,5,0.8717063187093218,-0.4900286664290592,44.5,44.5,44.5,36.0,44.5,True,True
2023-05-02,44.5,122,1,5,0.8631421280499114,-0.5049610547215204,44.5,44.5,44.5,36.0,44.5,True,True
2023-05-03,44.5,123,2,5,0.854322169749827,-0.5197438121555155,44.5,44.5,44.5,36.0,44.5,True,True
2023-05-04,44.5,124,3,5,0.8452490573530633,-0.5343725582809786,44.5,44.5,44.5,36.0,44.5,True,True
2023-05-05,44.5,125,4,5,0.8359254794186372,-0.548842958284719,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-06,44.5,126,5,5,0.8263541987239096,-0.5631507242749186,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-07,44.5,127,6,5,0.8165380514459161,-0.5772916165517272,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-08,44.5,128,0,5,0.8064799463209448,-0.5912614448635781,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-09,44.5,129,1,5,0.7961828637826158,-0.6050560696488488,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-10,44.5,130,2,5,0.7856498550787147,-0.6186714032625031,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-11,44.5,131,3,5,0.7748840413670407,-0.6321034111873487,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-12,44.5,132,4,5,0.7638886127905428,-0.6453481132295501,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-13,44.5,133,5,5,0.7526668275320085,-0.6584015846980488,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-14,44.5,134,6,5,0.7412220108485958,-0.6712599575675313,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-15,44.5,135,0,5,0.7295575540864875,-0.6839194216246106,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-16,44.5,136,1,5,0.717676913675962,-0.6963762255968722,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-17,44.5,137,2,5,0.705583610107178,-0.7086266782644596,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-18,44.5,138,3,5,0.6932812268869777,-0.7206671495538609,44.5,44.5,44.5,35.0,44.5,True,True
2023-05-19,44.5,139,4,5,0.6807734094770161,-0.7324940716135789,44.5,44.5,44.5,35.625,44.5,True,True
2023-05-20,44.5,140,5,5,0.6680638642135335,-0.7441039398713607,44.5,44.5,44.5,36.25,44.5,True,True
2023-05-21,44.5,141,6,5,0.6551563572090853,-0.7554933140726803,44.5,44.5,44.5,36.875,44.5,True,True
2023-05-22,44.5,142,0,5,0.6420547132365637,-0.766658819300159,44.5,44.5,44.5,37.5,44.5,True,True
2023-05-23,44.5,143,1,5,0.6287628145958344,-0.7775971469736269,44.5,44.5,44.5,37.5,44.5,True,True
2023-05-24,44.5,144,2,5,0.6152845999633276,-0.7883050558305255,44.5,44.5,44.5,37.5,44.5,True,True
2023-05-25,49.0,145,3,5,0.6016240632249226,-0.7987793728863649,44.5,44.5,44.5,37.5,44.65,True,True
2023-05-26,49.0,146,4,5,0.5877852522924732,-0.8090169943749473,49.0,44.5,44.5,36.5,44.8,True,True
2023-05-27,49.0,147,5,5,0.5737722679043246,-0.8190148866680801,49.0,44.5,44.5,36.5,44.95,True,True
2023-05-28,49.0,148,6,5,0.5595892624101765,-0.8287700871745038,49.0,44.5,44.5,36.5,45.1,True,True
2023-05-29,49.0,149,0,5,0.545240438540651,-0.8382797052177744,49.0,44.5,44.5,36.5,45.25,True,True
2023-05-30,49.0,150,1,5,0.5307300481619334,-0.8475409228928311,49.0,44.5,44.5,36.5,45.4,True,True
2023-05-31,49.0,151,2,5,0.5160623910158528,-0.8565509959010036,49.0,44.5,44.5,36.5,45.55,True,True
2023-06-01,49.0,152,3,6,0.5012418134457758,-0.865307254363206,49.0,49.0,44.5,36.5,45.7,True,True
2023-06-02,49.0,153,4,6,0.48627270710868997,-0.8738071036110808,49.0,49.0,44.5,36.5,45.85,True,True
2023-06-03,49.0,154,5,6,0.4711595076738638,-0.8820480249558537,49.0,49.0,44.5,36.5,46.0,True,True
2023-06-04,49.0,155,6,6,0.4559066935084588,-0.8900275764346767,49.0,49.0,44.5,36.5,46.15,True,True
2023-06-05,49.0,156,0,6,0.440518784350495,-0.8977433935342337,49.0,49.0,44.5,36.5,46.3,True,True
2023-06-06,49.0,157,1,6,0.42500033996955416,-0.9051931898913974,49.0,49.0,44.5,36.5,46.45,True,True
2023-06-07,51.0,158,2,6,0.4093559588156213,-0.9123747579707273,49.0,49.0,44.5,36.5,46.666666666666664,True,True
2023-06-08,51.0,159,3,6,0.39359027665646673,-0.9192859697186104,51.0,49.0,44.5,36.5,46.88333333333333,True,True
2023-06-09,56.5,160,4,6,0.3777079652039649,-0.9259247771938498,51.0,49.0,44.5,36.5,47.28333333333333,True,True
2023-06-10,56.5,161,5,6,0.36171373072976765,-0.9322892131745133,56.5,49.0,44.5,39.0,47.68333333333333,True,True
2023-06-11,56.5,162,6,6,0.3456123126707335,-0.9383773917408641,56.5,49.0,44.5,39.0,48.083333333333336,True,True
2023-06-12,57.0,163,0,6,0.3294084822245304,-0.9441875088341993,56.5,49.0,44.5,39.0,48.5,True,True
2023-06-13,57.0,164,1,6,0.3131070409358269,-0.9497178427914316,57.0,49.0,44.5,39.0,48.916666666666664,True,True
2023-06-14,57.0,165,2,6,0.29671281927349075,-0.9549667548552551,57.0,51.0,44.5,39.0,49.333333333333336,True,True
2023-06-15,56.5,166,3,6,0.28023067519921585,-0.9599326896597447,57.0,51.0,44.5,39.0,49.733333333333334,True,True
2023-06-16,56.5,167,4,6,0.26366549272800704,-0.9646141756912435,56.5,56.5,44.5,39.0,50.13333333333333,True,True
2023-06-17,56.5,168,5,6,0.24702218048093552,-0.9690098257244062,56.5,56.5,44.5,39.0,50.53333333333333,True,True
2023-06-18,56.5,169,6,6,0.23030567023061221,-0.9731183372332619,56.5,56.5,44.5,39.0,50.93333333333333,True,True
2023-06-19,56.5,170,0,6,0.21352091543979612,-0.9769384927771817,56.5,57.0,44.5,39.0,51.333333333333336,True,True
2023-06-20,56.5,171,1,6,0.19667288979357647,-0.980469160361632,56.5,57.0,44.5,39.0,51.733333333333334,True,True
2023-06-21,56.5,172,2,6,0.1797665857255624,-0.9837092937736097,56.5,57.0,44.5,39.0,52.13333333333333,True,True
2023-06-22,56.5,173,3,6,0.16280701293851715,-0.986657932891657,56.5,56.5,44.5,39.0,52.53333333333333,True,True
2023-06-23,55.0,174,4,6,0.1457991969198751,-0.9893142039703663,56.5,56.5,44.5,39.0,52.88333333333333,True,True
2023-06-24,55.0,175,5,6,0.12874817745258132,-0.99167731989929,55.0,56.5,49.0,39.0,53.083333333333336,True,True
2023-06-25,55.0,176,6,6,0.11165900712169512,-0.993746580436178,55.0,56.5,49.0,39.0,53.28333333333333,True,True
2023-06-26,55.0,177,0,6,0.09453674981719912,-0.9955213724144752,55.0,56.5,49.0,39.0,53.483333333333334,True,True
2023-06-27,55.0,178,1,6,0.07738647923346301,-0.9970011699250151,55.0,56.5,49.0,39.0,53.68333333333333,True,True
2023-06-28,55.0,179,2,6,0.06021327736579302,-0.9981855344718586,55.0,56.5,49.0,39.0,53.88333333333333,True,True
2023-06-29,55.0,180,3,6,0.04302223300453059,-0.99907411510223,55.0,56.5,49.0,39.0,54.083333333333336,True,True
2023-06-30,55.0,181,4,6,0.02581844022713308,-0.9996666485105112,55.0,55.0,49.0,39.0,54.28333333333333,True,True
2023-07-01,55.0,182,5,7,0.008606996888688698,-0.9999629591162655,55.0,55.0,49.0,39.0,54.483333333333334,True,True
2023-07-02,55.0,183,6,7,-0.008606996888688009,-0.9999629591162655,55.0,55.0,49.0,39.5,54.68333333333333,True,True
2023-07-03,55.0,184,0,7,-0.02581844022713239,-0.9996666485105112,55.0,55.0,49.0,40.0,54.88333333333333,True,True
2023-07-04,55.0,185,1,7,-0.04302223300453034,-0.99907411510223,55.0,55.0,49.0,40.0,55.083333333333336,True,True
2023-07-05,55.0,186,2,7,-0.060213277365792774,-0.9981855344718586,55.0,55.0,49.0,40.0,55.28333333333333,True,True
2023-07-06,55.0,187,3,7,-0.07738647923346322,-0.9970011699250151,55.0,55.0,49.0,40.0,55.483333333333334,True,True
2023-07-07,55.0,188,4,7,-0.09453674981719933,-0.9955213724144752,55.0,55.0,51.0,40.0,55.61666666666667,True,True
2023-07-08,55.0,189,5,7,-0.11165900712169444,-0.9937465804361781,55.0,55.0,51.0,40.0,55.75,True,True
2023-07-09,55.0,190,6,7,-0.12874817745258066,-0.99167731989929,55.0,55.0,56.5,40.25,55.7,True,True
2023-07-10,55.0,191,0,7,-0.14579919691987442,-0.9893142039703664,55.0,55.0,56.5,40.5,55.65,True,True
2023-07-11,55.0,192,1,7,-0.16280701293851646,-0.9866579328916572,55.0,55.0,56.5,40.5,55.6,True,True
2023-07-12,55.0,193,2,7,-0.17976658572556214,-0.9837092937736098,55.0,55.0,57.0,41.5,55.53333333333333,True,True
2023-07-13,55.0,194,3,7,-0.19667288979357622,-0.9804691603616321,55.0,55.0,57.0,41.5,55.46666666666667,True,True
2023-07-14,55.0,195,4,7,-0.2135209154397959,-0.9769384927771817,55.0,55.0,57.0,43.5,55.4,True,True
2023-07-15,55.0,196,5,7,-0.23030567023061196,-0.973118337233262,55.0,55.0,56.5,44.0,55.35,True,True
2023-07-16,55.0,197,6,7,-0.24702218048093527,-0.9690098257244063,55.0,55.0,56.5,44.0,55.3,True,True
2023-07-17,55.0,198,0,7,-0.2636654927280072,-0.9646141756912435,55.0,55.0,56.5,44.0,55.25,True,True
2023-07-18,55.0,199,1,7,-0.2802306751992161,-0.9599326896597445,55.0,55.0,56.5,44.0,55.2,True,True
2023-07-19,55.0,200,2,7,-0.2967128192734901,-0.9549667548552553,55.0,55.0,56.5,44.0,55.15,True,True
2023-07-20,55.0,201,3,7,-0.3131070409358267,-0.9497178427914317,55.0,55.0,56.5,44.5,55.1,True,True
2023-07-21,55.0,202,4,7,-0.3294084822245302,-0.9441875088341994,55.0,55.0,56.5,44.5,55.05,True,True
2023-07-22,55.0,203,5,7,-0.3456123126707333,-0.9383773917408642,55.0,55.0,56.5,44.5,55.0,True,True
2023-07-23,55.0,204,6,7,-0.3617137307297674,-0.9322892131745134,55.0,55.0,55.0,44.5,55.0,True,True
2023-07-24,55.0,205,0,7,-0.37770796520396466,-0.9259247771938499,55.0,55.0,55.0,44.5,55.0,True,True
2023-07-25,55.0,206,1,7,-0.39359027665646645,-0.9192859697186105,55.0,55.0,55.0,44.5,55.0,True,True
2023-07-26,55.0,207,2,7,-0.4093559588156211,-0.9123747579707274,55.0,55.0,55.0,44.5,55.0,True,True
2023-07-27,51.0,208,3,7,-0.42500033996955394,-0.9051931898913975,55.0,55.0,55.0,44.5,54.86666666666667,True,True
2023-07-28,51.0,209,4,7,-0.4405187843504952,-0.8977433935342336,51.0,55.0,55.0,44.5,54.733333333333334,True,True
2023-07-29,51.0,210,5,7,-0.455906693508459,-0.8900275764346766,51.0,55.0,55.0,44.5,54.6,True,True
2023-07-30,51.0,211,6,7,-0.47115950767386394,-0.8820480249558535,51.0,55.0,55.0,44.5,54.46666666666667,True,True
2023-07-31,51.0,212,0,7,-0.4862727071086902,-0.8738071036110807,51.0,55.0,55.0,44.5,54.333333333333336,True,True
2023-08-01,51.0,213,1,8,-0.5012418134457756,-0.8653072543632061,51.0,55.0,55.0,44.5,54.2,True,True
2023-08-02,51.0,214,2,8,-0.5160623910158526,-0.8565509959010037,51.0,55.0,55.0,44.5,54.06666666666667,True,True
2023-08-03,51.0,215,3,8,-0.5307300481619331,-0.8475409228928312,51.0,51.0,55.0,44.5,53.93333333333333,True,True
2023-08-04,51.0,216,4,8,-0.5452404385406507,-0.8382797052177745,51.0,51.0,55.0,44.5,53.8,True,True
2023-08-05,51.0,217,5,8,-0.5595892624101763,-0.828770087174504,51.0,51.0,55.0,44.5,53.666666666666664,True,True
2023-08-06,51.0,218,6,8,-0.5737722679043243,-0.8190148866680802,51.0,51.0,55.0,44.5,53.53333333333333,True,True
2023-08-07,51.0,219,0,8,-0.5877852522924734,-0.8090169943749472,51.0,51.0,55.0,44.5,53.4,True,True
2023-08-08,59.0,220,1,8,-0.6016240632249227,-0.7987793728863648,51.0,51.0,55.0,44.5,53.53333333333333,True,True
2023-08-09,59.0,221,2,8,-0.6152845999633277,-0.7883050558305253,59.0,51.0,55.0,44.5,53.666666666666664,True,True
2023-08-10,59.0,222,3,8,-0.6287628145958345,-0.7775971469736268,59.0,51.0,55.0,44.5,53.8,True,True
2023-08-11,59.0,223,4,8,-0.6420547132365636,-0.7666588193001592,59.0,51.0,55.0,44.5,53.93333333333333,True,True
2023-08-12,59.0,224,5,8,-0.655156357209085,-0.7554933140726804,59.0,51.0,55.0,44.5,54.06666666666667,True,True
2023-08-13,59.0,225,6,8,-0.6680638642135333,-0.7441039398713608,59.0,51.0,55.0,44.5,54.2,True,True
2023-08-14,59.0,226,0,8,-0.6807734094770159,-0.7324940716135792,59.0,51.0,55.0,44.5,54.333333333333336,True,True
2023-08-15,59.0,227,1,8,-0.6932812268869771,-0.7206671495538615,59.0,59.0,55.0,44.5,54.46666666666667,True,True
2023-08-16,59.0,228,2,8,-0.7055836101071774,-0.70862667826446,59.0,59.0,55.0,44.0,54.6,True,True
2023-08-17,59.0,229,3,8,-0.7176769136759615,-0.6963762255968726,59.0,59.0,55.0,44.0,54.733333333333334,True,True
